Drop Information	Freeze Temperature	Diameter (microns)
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.93	37.70
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.92	37.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.90	36.48
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.90	36.67
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.88	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.88	38.93
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.88	39.94
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.87	34.70
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.87	37.04
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.85	38.89
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.83	39.64
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.83	39.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.83	42.02
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.83	36.02
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.82	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.82	36.68
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.82	39.73
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.80	37.36
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.80	37.89
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.80	40.06
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.80	42.42
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.77	38.25
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.74	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.74	39.06
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.73	38.92
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.73	39.65
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.71	34.68
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.71	39.56
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.70	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.70	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.70	37.01
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.70	40.02
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.70	37.19
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.69	38.51
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.67	37.08
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.67	38.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.67	32.88
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.66	37.14
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.66	37.38
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.66	40.36
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.64	40.50
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.63	41.34
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.63	30.37
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.63	36.77
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.63	36.84
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.61	35.08
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.61	36.02
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.61	36.50
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.61	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.61	39.50
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.58	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.57	38.37
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.57	36.12
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.57	40.65
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.57	42.33
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.55	37.09
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.54	33.88
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.54	43.02
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.54	43.15
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.53	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.53	37.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.50	37.21
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.50	41.59
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.50	35.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.50	38.32
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.50	40.89
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.49	41.52
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.47	34.46
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.47	39.67
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.47	39.89
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.47	41.19
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.46	38.05
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.46	34.08
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.46	39.91
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.45	36.45
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.45	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.44	36.81
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.44	39.09
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.44	42.71
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.41	36.36
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.41	40.72
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.40	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.40	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.40	34.06
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.40	37.83
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.40	36.50
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.40	40.23
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.39	38.35
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.39	39.77
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.39	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.39	36.97
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.39	37.49
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.39	37.49
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.36	34.82
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.36	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.34	37.74
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.34	39.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.33	36.08
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.33	36.52
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.33	37.25
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.33	37.66
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.33	38.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.31	38.61
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.30	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.30	39.45
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.30	36.65
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.30	37.39
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.27	38.87
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.27	35.61
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.27	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.25	37.88
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.23	31.15
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.23	35.68
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.23	36.29
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.23	40.02
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.20	36.19
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.20	38.12
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.20	38.87
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.20	39.74
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.20	40.54
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.19	41.34
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.19	36.74
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.17	36.16
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.16	40.26
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.16	38.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.16	39.16
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.14	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.14	38.47
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.14	38.78
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.14	41.27
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.14	34.47
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.13	37.93
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.13	38.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.13	39.12
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.13	39.66
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.12	38.92
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.11	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.11	35.91
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.11	40.51
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.11	34.97
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.11	37.61
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.10	39.05
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.10	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.10	40.94
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.08	37.51
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.07	37.14
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.02	33.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.00	32.67
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.00	37.35
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.97	37.26
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.97	37.32
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.95	37.71
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.95	29.76
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.93	36.00
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.93	39.47
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.93	40.47
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.92	40.62
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.92	36.26
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.88	34.83
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.87	39.25
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.86	41.99
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-24.86	32.94
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.84	40.69
